file,cache_kb,tlb_kb,stride_bytes,average,median,p90,p95,p99,min,max,stddev,pointer_count,unique_pages_touched,page_size_bytes
latency_stride_136_tlb_1024_cache_524288.json,524288,1024,136,30.29565916666669,30.278125,33.63333333333333,34.56666666666667,36.46885416666665,23.927083333333336,42.079166666666666,2.5939445537079364,3947580,32768,16384
latency_stride_136_tlb_1024_cache_64.json,64,1024,136,0.6799225000000318,0.6791666666666667,0.68125,0.68125,0.6854166666666667,0.6729166666666667,1.1916666666666667,0.017982137672236487,481,4,16384
latency_stride_136_tlb_1024_cache_65536.json,65536,1024,136,19.211587833333354,19.120833333333334,21.625,22.560416666666665,26.006291666666662,11.495833333333334,40.68125,2.1823013515852323,493447,4096,16384
latency_stride_136_tlb_1024_cache_8192.json,8192,1024,136,5.365297583333305,4.954166666666667,5.995833333333334,6.027083333333334,6.164604166666663,4.854166666666666,10.885416666666668,0.5207177149626027,61680,512,16384
latency_stride_136_tlb_16384_cache_1024.json,1024,16384,136,5.248086499999835,4.808333333333334,5.879166666666666,5.885416666666666,6.139583333333333,3.8458333333333337,7.666666666666667,0.5266163754169121,7710,64,16384
latency_stride_136_tlb_16384_cache_128.json,128,16384,136,0.6813550833333595,0.6791666666666667,0.68125,0.68125,0.7083333333333333,0.6729166666666667,1.6020833333333333,0.027879298605960834,963,8,16384
latency_stride_136_tlb_16384_cache_131072.json,131072,16384,136,75.35194866666674,73.64166666666667,83.95416666666667,85.16260416666665,86.67920833333332,67.89375,104.84166666666667,5.32410180009137,986895,8192,16384
latency_stride_136_tlb_16384_cache_16384.json,16384,16384,136,14.205673666666657,14.041666666666666,15.010416666666666,15.085416666666665,15.408354166666665,7.158333333333333,63.22291666666666,0.9077671111557736,123361,1024,16384
latency_stride_136_tlb_16384_cache_2048.json,2048,16384,136,5.28472291666704,4.820833333333334,5.89375,5.897916666666666,6.075,4.697916666666666,7.741666666666667,0.5259585651988945,15420,128,16384
latency_stride_136_tlb_16384_cache_256.json,256,16384,136,0.7548881666666594,0.75,0.7729166666666667,0.7791666666666667,0.8708333333333333,0.7020833333333333,1.7145833333333331,0.04122916394114836,1927,16,16384
latency_stride_136_tlb_16384_cache_262144.json,262144,16384,136,75.45156033333302,73.828125,83.98145833333334,85.16458333333334,86.71670833333333,67.99583333333334,92.80833333333334,5.263372408028056,1973790,16384,16384
latency_stride_136_tlb_16384_cache_32.json,32,16384,136,0.6800555833333686,0.6791666666666667,0.68125,0.68125,0.69375,0.6729166666666667,1.2145833333333333,0.0182090007392931,240,2,16384
